,depth,nu_L,test_acc,test_accuracy,validation_accuracy,test_predictive_LL,validation_predictive_LL,lr,test_brier,validation_brier,train_time_one_epoch,size_train,size_validation,size_test,train_loss,test_accuracy_layer_0,test_accuracy_layer_1,test_accuracy_layer_2,test_accuracy_layer_3,test_accuracy_layer_4,test_accuracy_layer_5,test_accuracy_layer_6,test_accuracy_layer_7,test_accuracy_layer_8,test_accuracy_layer_9,test_accuracy_layer_10
0,10,5.724712371826172,,0.1,0.103,-22974.46875,-2297.610107421875,0.01,8989.69921875,899.0032348632812,1.914135217666626,5000.0,1000.0,10000.0,3.503345869764497,0.7308,0.1426,0.1213,0.1,0.172,0.1,0.1,0.1,0.1,0.1,0.1
0,10,5.598245143890381,,0.1005,0.105,-22861.2890625,-2286.2109375,0.01,8966.9365234375,896.7135620117188,1.8865046501159668,5000.0,1000.0,10000.0,3.074234011807019,0.7589,0.2481,0.1645,0.1218,0.1648,0.1012,0.1,0.1,0.1032,0.1,0.1
0,9,5.302340984344482,,0.1849,0.184,-22430.306640625,-2242.818359375,0.01,8879.447265625,887.92578125,1.6629505157470703,5000.0,1000.0,10000.0,2.9869441473031344,0.7839,0.306,0.3304,0.2084,0.2076,0.1771,0.2177,0.1,0.1,0.1,
0,9,4.925538539886475,,0.3317,0.337,-19500.673828125,-1953.244873046875,0.01,8227.3369140625,823.897216796875,1.6302495002746582,5000.0,1000.0,10000.0,2.811568727976159,0.7931,0.352,0.4847,0.4188,0.3273,0.2765,0.1658,0.1523,0.1,0.1,
0,7,3.988101959228516,,0.5712,0.556,-12028.4580078125,-1218.474365234375,0.01,6023.4501953125,608.8259887695312,1.5168323516845703,5000.0,1000.0,10000.0,2.2059320301949223,0.7921,0.4898,0.5822,0.5741,0.5299,0.4785,0.3526,0.3251,,,
0,2,1.231404185295105,,0.7513,0.749,-6740.70263671875,-697.9640502929688,0.1,3418.478759765625,353.85699462890625,1.2592482566833496,5000.0,1000.0,10000.0,1.8678716979449308,0.7599,0.7469,0.7584,,,,,,,,
0,2,1.2560575008392334,,0.7902,0.771,-6215.921875,-658.9338989257812,0.1,3019.096923828125,319.68218994140625,1.0895612239837646,5000.0,1000.0,10000.0,1.3134329171874854,0.6812,0.7868,0.7886,,,,,,,,
0,2,1.2570204734802246,,0.7629,0.756,-6458.79052734375,-662.7051391601562,0.1,3247.268798828125,331.32147216796875,1.088292121887207,5000.0,1000.0,10000.0,1.147519260267668,0.7493,0.7537,0.7866,,,,,,,,
0,2,1.2585289478302002,,0.8102,0.795,-5520.97021484375,-584.660888671875,0.1,2725.84814453125,290.41876220703125,0.8557798862457275,5000.0,1000.0,10000.0,1.0585007633589492,0.8149,0.8071,0.8135,,,,,,,,
0,2,1.2576478719711304,,0.7647,0.769,-6566.77490234375,-665.3837890625,0.1,3287.2490234375,333.4497375488281,0.8487346172332764,5000.0,1000.0,10000.0,1.0645706789403022,0.7544,0.7599,0.7792,,,,,,,,
0,2,1.2596304416656494,,0.7906,0.779,-6051.00439453125,-621.5572509765625,0.1,2982.369140625,312.5809936523437,0.8712906837463379,5000.0,1000.0,10000.0,1.0501411213904996,0.7932,0.7869,0.7966,,,,,,,,
0,2,1.2551426887512207,,0.7595,0.768,-6353.7900390625,-636.9418334960938,0.1,3272.197021484375,328.1000366210937,0.8880071640014648,5000.0,1000.0,10000.0,1.004138654168648,0.71,0.7538,0.7829,,,,,,,,
0,2,1.261157512664795,,0.7795,0.78,-6721.7841796875,-701.2069091796875,0.1,3264.83544921875,340.8652038574219,0.8627278804779053,5000.0,1000.0,10000.0,1.0691560710532757,0.7263,0.7769,0.7851,,,,,,,,
0,2,1.25968337059021,,0.8146,0.808,-5506.33349609375,-564.7442016601562,0.1,2640.623046875,272.3749084472656,0.9143142700195312,5000.0,1000.0,10000.0,0.9427653464335428,0.8117,0.8164,0.8157,,,,,,,,
0,2,1.2604787349700928,,0.7752,0.76,-5858.02490234375,-594.7544555664062,0.1,3063.9208984375,314.6536560058594,0.983161449432373,5000.0,1000.0,10000.0,0.90441314253626,0.737,0.767,0.8049,,,,,,,,
0,2,1.261955976486206,,0.7802,0.754,-5948.84814453125,-623.33447265625,0.1,3056.89599609375,329.09246826171875,1.1657681465148926,5000.0,1000.0,10000.0,0.924802865408644,0.7638,0.7727,0.7953,,,,,,,,
0,2,1.2620964050292969,,0.8073,0.816,-5713.28173828125,-584.5594482421875,0.1,2717.449951171875,280.70123291015625,1.0732252597808838,5000.0,1000.0,10000.0,0.8720103770117217,0.7991,0.8044,0.8146,,,,,,,,
0,3,1.3404498100280762,,0.8191,0.805,-5194.47021484375,-541.2574462890625,0.1,2578.488525390625,267.80157470703125,1.146031141281128,5000.0,1000.0,10000.0,0.8894892010507705,0.8034,0.8151,0.823,0.8137,,,,,,,
0,2,1.2595932483673096,,0.812,0.795,-5513.98388671875,-590.2560424804688,0.1,2671.4501953125,288.6958312988281,0.8861145973205566,5000.0,1000.0,10000.0,0.8562022673932812,0.6546,0.8081,0.8197,,,,,,,,
0,2,1.261974811553955,,0.8231,0.808,-5437.2578125,-546.9899291992188,0.1,2579.290771484375,269.821044921875,0.9390275478363036,5000.0,1000.0,10000.0,1.0408824399302277,0.8101,0.8227,0.8241,,,,,,,,
0,2,1.260035753250122,,0.7689,0.749,-7313.9697265625,-780.2214965820312,0.1,3425.043701171875,368.2526550292969,0.9082746505737304,5000.0,1000.0,10000.0,0.7743221080001397,0.7722,0.7644,0.7731,,,,,,,,
0,3,1.347124457359314,,0.7791,0.772,-5852.52392578125,-585.4866943359375,0.1,2980.11083984375,305.8385925292969,0.9290659427642822,5000.0,1000.0,10000.0,0.8898604591436023,0.7645,0.7772,0.7852,0.7873,,,,,,,
0,3,1.3797917366027832,,0.8024,0.785,-5808.79736328125,-618.6272583007812,0.1,2864.592529296875,304.3179016113281,1.24900221824646,5000.0,1000.0,10000.0,0.9636630106575882,0.7724,0.8004,0.8024,0.8044,,,,,,,
0,3,1.3641607761383057,,0.8011,0.791,-5523.25732421875,-597.19970703125,0.1,2751.086181640625,303.9419860839844,1.2451896667480469,5000.0,1000.0,10000.0,0.8372644401049312,0.7761,0.7972,0.8089,0.8125,,,,,,,
0,3,1.3847534656524658,,0.7859,0.785,-6384.77099609375,-660.831298828125,0.1,3090.6728515625,314.58795166015625,1.1198787689208984,5000.0,1000.0,10000.0,0.8068276240101343,0.759,0.7824,0.7898,0.7937,,,,,,,
0,3,1.4654715061187744,,0.825,0.811,-5233.32666015625,-560.028564453125,0.1,2530.089111328125,270.97760009765625,1.251173973083496,5000.0,1000.0,10000.0,1.0661847346191164,0.7742,0.824,0.8219,0.82,,,,,,,
0,3,1.4494715929031372,,0.7964,0.795,-6225.60546875,-648.4683227539062,0.1,2973.81689453125,307.6662292480469,1.1519081592559814,5000.0,1000.0,10000.0,0.8462124708332593,0.7361,0.7963,0.7917,0.8,,,,,,,
0,3,1.4184901714324951,,0.8205,0.805,-5457.53466796875,-541.4403076171875,0.1,2633.65869140625,274.533935546875,1.2140376567840576,5000.0,1000.0,10000.0,0.7894626505012754,0.7939,0.8215,0.8169,0.8141,,,,,,,
0,3,1.4125359058380127,,0.8212,0.814,-5229.15283203125,-526.2470092773438,0.1,2526.90576171875,262.04296875,1.2045772075653076,5000.0,1000.0,10000.0,0.8040362803996364,0.8051,0.8213,0.8224,0.8227,,,,,,,
0,3,1.4059031009674072,,0.8242,0.805,-5473.24853515625,-579.5426635742188,0.1,2583.3017578125,281.13775634765625,1.1600830554962158,5000.0,1000.0,10000.0,0.7626228656949876,0.8023,0.8227,0.826,0.8267,,,,,,,
0,3,1.4434951543807983,,0.7966,0.796,-5686.22021484375,-602.225341796875,0.1,2844.7373046875,303.9194030761719,1.1815941333770752,5000.0,1000.0,10000.0,0.7768645067758198,0.7533,0.7932,0.8033,0.8084,,,,,,,
0,3,1.4633569717407229,,0.81,0.81,-5764.03369140625,-566.1378173828125,0.1,2735.914306640625,273.5393981933594,1.1305832862854004,5000.0,1000.0,10000.0,0.8380711523792411,0.8014,0.8084,0.812,0.8144,,,,,,,
0,3,1.475144386291504,,0.7869,0.791,-6521.5166015625,-645.0399780273438,0.1,3100.611572265625,304.41119384765625,1.1651480197906494,5000.0,1000.0,10000.0,0.8076897305023821,0.7952,0.785,0.7859,0.7892,,,,,,,
0,3,1.4953656196594238,,0.8156,0.813,-5805.84521484375,-587.8527221679688,0.1,2754.627685546875,281.7929077148437,1.1713149547576904,5000.0,1000.0,10000.0,0.7997384739073017,0.7892,0.8126,0.8172,0.8194,,,,,,,
0,3,1.4863910675048828,,0.7934,0.791,-6399.00390625,-640.6759033203125,0.1,3024.288330078125,310.0013122558594,1.161125421524048,5000.0,1000.0,10000.0,0.7838680804530277,0.7812,0.7926,0.7944,0.8041,,,,,,,
0,3,1.48450767993927,,0.8213,0.823,-5403.1826171875,-541.3650512695312,0.1,2605.733642578125,259.7690124511719,1.2713227272033691,5000.0,1000.0,10000.0,0.7461634904523439,0.7448,0.8168,0.8238,0.8272,,,,,,,
0,3,1.494981288909912,,0.8286,0.832,-5577.8212890625,-557.0343017578125,0.1,2536.634033203125,253.11306762695312,1.2343416213989258,5000.0,1000.0,10000.0,0.7456895558139945,0.7921,0.8296,0.8285,0.8292,,,,,,,
0,3,1.4774413108825684,,0.8306,0.822,-5381.8427734375,-538.62255859375,0.1,2506.088623046875,258.4266967773437,1.174856424331665,5000.0,1000.0,10000.0,0.7953635435315627,0.8163,0.8303,0.8289,0.8285,,,,,,,
0,3,1.456659197807312,,0.8031,0.799,-6892.8955078125,-690.4745483398438,0.1,2964.19287109375,302.802490234375,1.1510307788848877,5000.0,1000.0,10000.0,0.6802082005180891,0.7956,0.806,0.7994,0.7981,,,,,,,
0,3,1.4838905334472656,,0.8037,0.794,-6026.7158203125,-621.6055908203125,0.1,2844.675537109375,300.30242919921875,1.2352509498596191,5000.0,1000.0,10000.0,0.7293360214444655,0.7818,0.7974,0.8099,0.8158,,,,,,,
0,3,1.4885735511779783,,0.8292,0.824,-5199.609375,-506.792236328125,0.1,2494.941650390625,249.0050506591797,1.1671783924102783,5000.0,1000.0,10000.0,0.7465157331545141,0.7856,0.8307,0.8281,0.8294,,,,,,,
0,3,1.464248538017273,,0.8308,0.823,-5591.19873046875,-562.2670288085938,0.1,2534.1796875,267.2484130859375,1.1539132595062256,5000.0,1000.0,10000.0,0.7612179555470431,0.7821,0.8293,0.8312,0.8301,,,,,,,
0,3,1.474805235862732,,0.7996,0.797,-6297.634765625,-641.7986450195312,0.1,2967.947998046875,307.6003723144531,1.1589491367340088,5000.0,1000.0,10000.0,0.7158888552007796,0.8047,0.8002,0.798,0.7996,,,,,,,
0,3,1.4887399673461914,,0.8376,0.836,-5269.3154296875,-523.7540893554688,0.1,2410.165771484375,247.9806060791016,1.2264866828918457,5000.0,1000.0,10000.0,0.7160135156746152,0.8092,0.8371,0.8383,0.8382,,,,,,,
0,3,1.4798517227172852,,0.8188,0.817,-6383.5458984375,-634.4055786132812,0.1,2753.599853515625,280.02252197265625,1.2202856540679932,5000.0,1000.0,10000.0,0.6783792489691626,0.7924,0.8187,0.8176,0.8173,,,,,,,
0,3,1.4698325395584106,,0.7888,0.787,-6621.47021484375,-674.2285766601562,0.1,3021.294921875,302.80096435546875,1.1996099948883057,5000.0,1000.0,10000.0,0.8470112466359441,0.7723,0.7863,0.7916,0.7916,,,,,,,
0,3,1.512004852294922,,0.8189,0.817,-5617.9990234375,-558.4359130859375,0.1,2610.373291015625,266.5936584472656,1.1675910949707031,5000.0,1000.0,10000.0,0.7559628188610077,0.8005,0.8178,0.8189,0.8229,,,,,,,
0,3,1.48488187789917,,0.8141,0.821,-5822.78173828125,-584.654052734375,0.1,2769.341796875,281.5262145996094,1.232917070388794,5000.0,1000.0,10000.0,0.6495776059506815,0.7714,0.8117,0.814,0.814,,,,,,,
0,3,1.4658594131469729,,0.8204,0.814,-5538.03173828125,-550.27197265625,0.1,2614.6494140625,266.687255859375,1.2122089862823486,5000.0,1000.0,10000.0,0.6384693380398087,0.7985,0.8187,0.8268,0.8254,,,,,,,
0,3,1.5068359375,,0.8219,0.82,-5523.79833984375,-557.1283569335938,0.1,2585.72216796875,265.656982421875,1.2025091648101809,5000.0,1000.0,10000.0,0.6930858077882212,0.7742,0.8174,0.8289,0.8306,,,,,,,
0,3,1.5095314979553225,,0.8106,0.808,-5876.345703125,-592.1349487304688,0.1,2782.810546875,279.05670166015625,1.1702826023101809,5000.0,1000.0,10000.0,0.7272582699226428,0.7536,0.8071,0.8142,0.8165,,,,,,,
0,3,1.514504313468933,,0.8058,0.812,-6375.68310546875,-643.3822631835938,0.1,2908.010009765625,293.4333801269531,1.1520869731903076,5000.0,1000.0,10000.0,0.6799387650776513,0.7882,0.8024,0.8105,0.8111,,,,,,,
0,3,1.5017989873886108,,0.8253,0.815,-5724.8212890625,-577.3943481445312,0.1,2619.36962890625,270.9037780761719,1.2267146110534668,5000.0,1000.0,10000.0,0.7397581757623938,0.7724,0.8244,0.8253,0.8275,,,,,,,
0,3,1.5080680847167969,,0.829,0.82,-5646.474609375,-577.93505859375,0.1,2575.51171875,262.1875915527344,1.3196907043457031,5000.0,1000.0,10000.0,0.6290752318086503,0.7532,0.8278,0.8276,0.8294,,,,,,,
0,3,1.469512104988098,,0.8037,0.799,-6297.6875,-656.5435180664062,0.1,2918.42578125,300.9540710449219,1.216660499572754,5000.0,1000.0,10000.0,0.6900677746987041,0.7885,0.8005,0.8077,0.8078,,,,,,,
0,3,1.4832189083099363,,0.832,0.825,-5290.12890625,-527.456787109375,0.1,2468.928466796875,259.59637451171875,1.223576545715332,5000.0,1000.0,10000.0,0.7629038451970378,0.7593,0.8288,0.8348,0.8333,,,,,,,
0,3,1.4955765008926392,,0.8192,0.814,-6459.11279296875,-638.3922119140625,0.1,2754.412353515625,288.0101623535156,1.1813955307006836,5000.0,1000.0,10000.0,0.7329586782032931,0.7695,0.819,0.8196,0.8202,,,,,,,
0,3,1.5211418867111206,,0.8312,0.825,-5381.57177734375,-552.298583984375,0.1,2497.94873046875,258.57476806640625,1.1961216926574707,5000.0,1000.0,10000.0,0.8713319667532474,0.7863,0.8323,0.8297,0.8292,,,,,,,
0,3,1.518584132194519,,0.7957,0.791,-7134.1552734375,-756.1244506835938,0.1,3067.268310546875,320.6501770019531,1.1501002311706543,5000.0,1000.0,10000.0,0.6744052575358862,0.7367,0.7957,0.7961,0.8027,,,,,,,
0,3,1.532275676727295,,0.825,0.823,-6031.84423828125,-612.1358032226562,0.1,2667.373291015625,274.8702087402344,1.1562843322753906,5000.0,1000.0,10000.0,1.0298774872399583,0.7862,0.8257,0.8268,0.8272,,,,,,,
0,3,1.522722244262695,,0.8059,0.796,-6327.32373046875,-624.9636840820312,0.1,2861.934814453125,295.9864196777344,1.2236645221710205,5000.0,1000.0,10000.0,0.6905668668354614,0.8007,0.8054,0.8074,0.805,,,,,,,
0,3,1.5732104778289795,,0.8214,0.822,-5300.74462890625,-553.2451782226562,0.1,2568.44189453125,269.0052795410156,1.1525461673736572,5000.0,1000.0,10000.0,0.7764908196050909,0.8103,0.8243,0.8215,0.8222,,,,,,,
0,3,1.5357745885849,,0.793,0.799,-6930.72705078125,-688.827392578125,0.1,3162.6796875,313.5789794921875,1.2238056659698486,5000.0,1000.0,10000.0,0.6688748692409902,0.7972,0.7931,0.7914,0.7937,,,,,,,
0,3,1.5438536405563354,,0.8342,0.816,-5873.859375,-606.0149536132812,0.1,2538.13330078125,270.16778564453125,1.1814043521881104,5000.0,1000.0,10000.0,0.7021674581720859,0.7488,0.8323,0.8339,0.8344,,,,,,,
0,3,1.5173685550689695,,0.8223,0.815,-6557.0419921875,-648.8768920898438,0.1,2740.3984375,288.4268798828125,1.2125961780548096,5000.0,1000.0,10000.0,0.7220078650154645,0.792,0.8203,0.8263,0.8258,,,,,,,
0,3,1.5595355033874512,,0.8313,0.837,-6315.607421875,-641.8922729492188,0.1,2648.021728515625,269.9421081542969,1.1670944690704346,5000.0,1000.0,10000.0,0.6465701985208294,0.7965,0.8295,0.8317,0.8325,,,,,,,
0,3,1.571903944015503,,0.8346,0.82,-5487.58349609375,-557.9767456054688,0.1,2476.44970703125,262.941650390625,1.1795361042022705,5000.0,1000.0,10000.0,0.654752501204044,0.7719,0.8337,0.8346,0.8336,,,,,,,
0,3,1.567729949951172,,0.8101,0.807,-6026.5830078125,-606.5890502929688,0.1,2780.838134765625,278.3394775390625,1.1588544845581057,5000.0,1000.0,10000.0,0.612987144461161,0.7783,0.8108,0.8077,0.809,,,,,,,
0,3,1.5564043521881104,,0.8353,0.829,-5960.03173828125,-581.7623291015625,0.1,2545.82421875,259.4187316894531,1.0096371173858645,5000.0,1000.0,10000.0,0.7471142018897624,0.8014,0.8351,0.8353,0.8361,,,,,,,
0,3,1.5659760236740112,,0.8031,0.796,-6113.53564453125,-652.2589111328125,0.1,2830.614501953125,296.815673828125,0.968618869781494,5000.0,1000.0,10000.0,0.6303561631637283,0.7593,0.806,0.7964,0.797,,,,,,,
0,3,1.5790003538131714,,0.8247,0.817,-5680.6630859375,-600.0300903320312,0.1,2602.89111328125,275.9649353027344,0.9709272384643556,5000.0,1000.0,10000.0,0.7260736853261537,0.8048,0.8246,0.8224,0.8216,,,,,,,
0,3,1.5582383871078491,,0.8237,0.827,-5835.27685546875,-575.0725708007812,0.1,2634.22509765625,265.9950866699219,0.9847187995910645,5000.0,1000.0,10000.0,0.7083268656006342,0.7175,0.8227,0.8244,0.8251,,,,,,,
0,3,1.5525089502334597,,0.8268,0.819,-5970.40966796875,-622.310302734375,0.1,2599.005859375,276.0257568359375,1.1258692741394043,5000.0,1000.0,10000.0,0.7556008639969404,0.8136,0.8276,0.8272,0.8282,,,,,,,
0,3,1.5735647678375244,,0.8253,0.824,-5891.81689453125,-593.4901123046875,0.1,2645.287109375,271.9309997558594,1.154503345489502,5000.0,1000.0,10000.0,0.7074371161340158,0.7993,0.8238,0.8266,0.8268,,,,,,,
0,3,1.5737050771713257,,0.7835,0.77,-7520.15771484375,-779.4307250976562,0.1,3185.548095703125,331.8724975585937,1.170508623123169,5000.0,1000.0,10000.0,0.7022435868842692,0.8072,0.7823,0.7869,0.7874,,,,,,,
0,3,1.5956730842590332,,0.8218,0.813,-5974.34326171875,-611.7537841796875,0.1,2710.217529296875,274.7838439941406,1.1590051651000977,5000.0,1000.0,10000.0,0.7929350530044942,0.7949,0.8216,0.8185,0.8198,,,,,,,
0,3,1.5704151391983032,,0.8239,0.807,-6015.1708984375,-651.0499267578125,0.1,2676.986083984375,293.3919677734375,1.001317024230957,5000.0,1000.0,10000.0,0.905513573673707,0.8081,0.8248,0.8244,0.8245,,,,,,,
0,3,1.5859692096710205,,0.8289,0.821,-5376.625,-567.6567993164062,0.1,2514.864990234375,262.55694580078125,0.986152410507202,5000.0,1000.0,10000.0,0.7766623587547978,0.7982,0.8265,0.8296,0.83,,,,,,,
0,3,1.6434060335159302,,0.8255,0.824,-5770.23388671875,-598.4318237304688,0.1,2612.246826171875,269.7365417480469,1.008495569229126,5000.0,1000.0,10000.0,0.7678114935944352,0.7693,0.8226,0.8263,0.8256,,,,,,,
0,3,1.6245185136795044,,0.8124,0.818,-6518.4296875,-677.4039916992188,0.1,2866.747802734375,293.6046447753906,1.0468180179595947,5000.0,1000.0,10000.0,0.6955269514759884,0.7841,0.815,0.8104,0.8083,,,,,,,
0,3,1.600484848022461,,0.8253,0.826,-5386.33154296875,-551.0335083007812,0.1,2545.1494140625,261.65008544921875,1.0596966743469238,5000.0,1000.0,10000.0,0.6907498142387294,0.7747,0.8246,0.8246,0.8257,,,,,,,
0,3,1.6002577543258667,,0.7877,0.787,-7027.9208984375,-729.9797973632812,0.1,3115.20849609375,316.59783935546875,1.0665888786315918,5000.0,1000.0,10000.0,0.6785523050193545,0.7685,0.7826,0.7889,0.7909,,,,,,,
0,3,1.601759672164917,,0.8182,0.816,-6212.068359375,-643.71630859375,0.1,2743.536865234375,282.02056884765625,1.0945022106170654,5000.0,1000.0,10000.0,0.661605648979356,0.7936,0.8171,0.8163,0.8173,,,,,,,
0,3,1.5802760124206543,,0.818,0.798,-5945.41259765625,-606.1309204101562,0.1,2703.471435546875,290.14459228515625,1.0121181011199951,5000.0,1000.0,10000.0,0.7317177781575843,0.7799,0.8167,0.8168,0.818,,,,,,,
0,3,1.6241493225097656,,0.8092,0.803,-6424.7138671875,-647.468505859375,0.1,2894.88525390625,296.4136047363281,0.9860050678253174,5000.0,1000.0,10000.0,0.7967696246467059,0.8005,0.81,0.807,0.8055,,,,,,,
0,3,1.6426491737365725,,0.8348,0.832,-5690.18212890625,-584.9370727539062,0.1,2537.56494140625,263.3339233398437,0.9733290672302246,5000.0,1000.0,10000.0,0.6570101089869873,0.7912,0.8334,0.8342,0.8345,,,,,,,
0,3,1.654488444328308,,0.8163,0.802,-6298.375,-638.7921752929688,0.1,2762.616943359375,286.1950988769531,1.017533540725708,5000.0,1000.0,10000.0,0.6355043755301947,0.7979,0.8184,0.8139,0.8133,,,,,,,
0,3,1.613016963005066,,0.8214,0.809,-5997.88330078125,-591.4220581054688,0.1,2704.7822265625,280.110595703125,1.1387765407562256,5000.0,1000.0,10000.0,0.7153640608244305,0.7653,0.82,0.8211,0.8214,,,,,,,
0,3,1.6252567768096924,,0.8157,0.813,-6102.6474609375,-639.4130859375,0.1,2734.11865234375,282.8724670410156,1.196291446685791,5000.0,1000.0,10000.0,0.6704496190517764,0.7491,0.8142,0.8137,0.8165,,,,,,,
0,3,1.6230149269104004,,0.821,0.827,-6259.78369140625,-641.0443115234375,0.1,2683.40234375,271.4361877441406,1.1771645545959473,5000.0,1000.0,10000.0,0.7619231165964392,0.79,0.82,0.8203,0.8199,,,,,,,
0,3,1.6069045066833496,,0.7998,0.805,-6866.7001953125,-674.3153686523438,0.1,3007.08935546875,297.2784423828125,1.0240421295166016,5000.0,1000.0,10000.0,0.659094289511065,0.7932,0.8021,0.801,0.801,,,,,,,
0,3,1.610627293586731,,0.8022,0.792,-6210.61376953125,-645.5211791992188,0.1,2919.283935546875,299.8542175292969,0.9671800136566162,5000.0,1000.0,10000.0,0.6536405524121055,0.8005,0.7987,0.8028,0.8039,,,,,,,
0,3,1.6147499084472656,,0.8179,0.811,-5824.35107421875,-578.6079711914062,0.1,2713.611083984375,279.099365234375,0.9771602153778076,5000.0,1000.0,10000.0,0.8255717018737069,0.7832,0.8152,0.8181,0.8172,,,,,,,
0,3,1.6038267612457275,,0.816,0.808,-5694.60791015625,-618.2594604492188,0.1,2663.5068359375,279.6785583496094,0.962599515914917,5000.0,1000.0,10000.0,0.8033166150503521,0.7425,0.8141,0.8176,0.8171,,,,,,,
0,3,1.6549148559570312,,0.808,0.807,-6308.75537109375,-639.7164306640625,0.1,2880.56201171875,291.70684814453125,1.0042800903320312,5000.0,1000.0,10000.0,0.7735698551316804,0.815,0.8059,0.808,0.8069,,,,,,,
0,3,1.646793246269226,,0.8192,0.821,-6259.59375,-617.7085571289062,0.1,2697.659423828125,270.8437805175781,0.9926655292510986,5000.0,1000.0,10000.0,0.679637102763864,0.7831,0.82,0.8163,0.8177,,,,,,,
0,3,1.636667013168335,,0.8164,0.822,-6796.09912109375,-685.8580932617188,0.1,2843.638427734375,281.654296875,0.9779179096221924,5000.0,1000.0,10000.0,0.6597538760191277,0.7646,0.8161,0.8156,0.8159,,,,,,,
0,3,1.64178729057312,,0.8184,0.807,-6094.94775390625,-634.7498168945312,0.1,2692.626220703125,284.4945373535156,0.9746654033660888,5000.0,1000.0,10000.0,0.6420670193207415,0.7779,0.8189,0.8189,0.8187,,,,,,,
0,3,1.613971710205078,,0.8094,0.81,-6675.076171875,-674.8707885742188,0.1,2932.673828125,302.901123046875,0.9715843200683594,5000.0,1000.0,10000.0,0.7580511117283302,0.782,0.8095,0.8098,0.8095,,,,,,,
0,3,1.6096901893615723,,0.8175,0.819,-6245.59423828125,-664.2416381835938,0.1,2740.686767578125,280.80230712890625,0.9661266803741455,5000.0,1000.0,10000.0,0.6881583131189588,0.7693,0.8169,0.8172,0.8162,,,,,,,
